Fid:1
Time[1]=	7.030499900000000
Time[2]=	6.273932900000000
Time[3]=	6.888760800000000
Time[4]=	6.414158800000000
Time[5]=	6.317820400000000
Time[6]=	5.980637000000000
Time[7]=	6.774662700000000
Time[8]=	6.061581400000000
Time[9]=	6.774819900000000
Time[10]=	6.249902500000000
Time[11]=	6.100726600000000
Time[12]=	7.493021500000000
Time[13]=	7.951633400000000
Time[14]=	6.418372900000000
Time[15]=	6.027447800000000
Time[16]=	6.873039500000000
Time[17]=	11.257121000000000
Time[18]=	14.784602300000000
Time[19]=	7.992075200000000
Time[20]=	18.606759499999999
Time[21]=	14.740524000000001
Time[22]=	14.674182000000000
Time[23]=	16.259153800000000
Time[24]=	18.674091199999999
Time[25]=	19.545786499999998
Time[26]=	12.628995500000000
Time[27]=	8.386026400000000
Time[28]=	12.559831100000000
Time[29]=	15.733407700000001
Time[30]=	13.718525000000000
MeanTime[1]=	10.173069973333332
Fid:2
Time[1]=	9.230594300000000
Time[2]=	9.754441000000000
Time[3]=	13.401628199999999
Time[4]=	15.047827300000000
Time[5]=	16.780125699999999
Time[6]=	15.884407100000001
Time[7]=	14.495946900000000
Time[8]=	14.122708500000000
Time[9]=	15.441164499999999
Time[10]=	16.512644600000002
Time[11]=	15.387269999999999
Time[12]=	13.939971600000000
Time[13]=	13.543091499999999
Time[14]=	13.721739500000000
Time[15]=	13.314617399999999
Time[16]=	13.175816599999999
Time[17]=	8.315980300000000
Time[18]=	5.924920900000000
Time[19]=	5.831485000000000
Time[20]=	6.235953100000000
Time[21]=	6.015028000000000
Time[22]=	7.288152100000000
Time[23]=	5.659784600000000
Time[24]=	5.524093900000000
Time[25]=	5.882727900000000
Time[26]=	5.667305500000000
Time[27]=	5.935899200000000
Time[28]=	5.993177600000000
Time[29]=	6.355765500000000
Time[30]=	5.949184600000000
MeanTime[2]=	10.344448430000003
Fid:3
Time[1]=	8.977130200000000
Time[2]=	9.853785500000001
Time[3]=	8.809522100000001
Time[4]=	8.397793500000001
Time[5]=	8.495122000000000
Time[6]=	8.189909999999999
Time[7]=	9.468310799999999
Time[8]=	10.246964400000000
Time[9]=	9.280210000000000
Time[10]=	8.203644799999999
Time[11]=	8.748662500000000
Time[12]=	10.756654299999999
Time[13]=	18.612618300000001
Time[14]=	20.854892700000001
Time[15]=	11.428834100000000
Time[16]=	8.469550999999999
Time[17]=	8.124388700000001
Time[18]=	8.369893500000000
Time[19]=	11.465558300000000
Time[20]=	11.033931000000001
Time[21]=	8.544001200000000
Time[22]=	8.116063600000000
Time[23]=	8.522318800000001
Time[24]=	8.075664900000000
Time[25]=	9.468543700000000
Time[26]=	8.613027199999999
Time[27]=	8.219788299999999
Time[28]=	9.102475099999999
Time[29]=	8.442797700000000
Time[30]=	8.146510800000000
MeanTime[3]=	9.767952299999994
Fid:4
Time[1]=	5.971491400000000
Time[2]=	5.867497900000000
Time[3]=	5.981240800000000
Time[4]=	5.669714300000000
Time[5]=	5.651145600000000
Time[6]=	5.858757700000000
Time[7]=	5.776811100000000
Time[8]=	6.407540000000000
Time[9]=	5.720195800000000
Time[10]=	5.749600300000000
Time[11]=	5.713601100000000
Time[12]=	5.734964500000000
Time[13]=	5.883357200000000
Time[14]=	5.769775300000000
Time[15]=	5.929082000000000
Time[16]=	5.712094500000000
Time[17]=	5.799815700000000
Time[18]=	5.754898300000000
Time[19]=	6.663186900000000
Time[20]=	5.751248500000000
Time[21]=	5.746182900000000
Time[22]=	5.680475300000000
Time[23]=	5.634574100000000
Time[24]=	5.643673400000000
Time[25]=	5.880164300000000
Time[26]=	5.683569600000000
Time[27]=	5.684716000000000
Time[28]=	5.645660100000000
Time[29]=	5.696971300000000
Time[30]=	5.690484700000000
MeanTime[4]=	5.811749686666667
Fid:5
Time[1]=	6.697172000000000
Time[2]=	6.932131600000000
Time[3]=	7.078052600000000
Time[4]=	6.799856700000000
Time[5]=	6.770322700000000
Time[6]=	6.763864900000000
Time[7]=	6.794735900000000
Time[8]=	6.787728100000000
Time[9]=	6.783473900000000
Time[10]=	6.815639400000000
Time[11]=	6.783208400000000
Time[12]=	7.763562400000000
Time[13]=	6.816033100000000
Time[14]=	6.827090000000000
Time[15]=	6.758588300000000
Time[16]=	6.822439600000000
Time[17]=	9.292234000000001
Time[18]=	10.861274099999999
Time[19]=	13.157229600000001
Time[20]=	13.129349100000001
Time[21]=	10.505105300000000
Time[22]=	9.738194500000001
Time[23]=	11.008618999999999
Time[24]=	9.773414600000001
Time[25]=	7.818613200000000
Time[26]=	7.954053300000000
Time[27]=	7.112460300000000
Time[28]=	6.792979200000000
Time[29]=	6.913883300000000
Time[30]=	7.423610300000000
MeanTime[5]=	8.049163979999999
Fid:6
Time[1]=	5.877702900000000
Time[2]=	5.662865900000000
Time[3]=	5.707522000000000
Time[4]=	5.784371100000000
Time[5]=	5.707778500000000
Time[6]=	5.590188800000000
Time[7]=	5.615702800000000
Time[8]=	5.677623900000000
Time[9]=	5.923478100000000
Time[10]=	5.695986200000000
